,11TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,15TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,1ST AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N
2022-03-25 08:02:00,0.5,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,0.084,0.29100000000000004,0.15400000000000003,0.25
2022-03-25 08:03:00,0.465,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,0.084,0.29100000000000004,0.15400000000000003,0.16700000000000004
2022-03-25 08:04:00,0.465,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,0.084,0.33299999999999996,0.0,0.16700000000000004
2022-03-25 08:05:00,0.49999999999999994,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,0.084,0.25,0.0,0.16700000000000004
2022-03-25 08:06:00,0.465,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,0.084,0.25,0.0,0.16700000000000004
2022-03-25 08:07:00,0.465,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,0.0,0.25,0.0,0.16700000000000004
2022-03-25 08:08:00,0.42900000000000005,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,-0.083,0.25,0.07699999999999996,0.16700000000000004
2022-03-25 08:09:00,0.42900000000000005,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,-0.083,0.25,0.07699999999999996,0.16700000000000004
2022-03-25 08:10:00,0.42900000000000005,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,-0.083,0.29200000000000004,0.07699999999999996,0.16700000000000004
2022-03-25 08:11:00,0.42900000000000005,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,-0.083,0.29200000000000004,0.07699999999999996,0.16700000000000004
2022-03-25 08:12:00,0.42900000000000005,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,-0.083,0.29200000000000004,0.07699999999999996,0.16700000000000004
2022-03-25 08:13:00,0.42900000000000005,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,-0.083,0.29200000000000004,0.07699999999999996,0.16700000000000004
2022-03-25 08:14:00,0.42900000000000005,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,-0.083,0.29200000000000004,0.07699999999999996,0.16700000000000004
2022-03-25 08:15:00,0.42900000000000005,0.0,0.4159999999999999,0.625,-0.3690000000000001,0.5,0.5,0.16700000000000004,-0.083,0.375,0.07699999999999996,0.16700000000000004
2022-03-25 08:16:00,0.07099999999999995,0.0,0.4159999999999999,0.625,-0.42099999999999993,0.5,0.5,0.16700000000000004,-0.083,0.3340000000000001,0.07699999999999996,0.16700000000000004
2022-03-25 08:17:00,0.07099999999999995,0.0,0.4159999999999999,0.625,-0.3679999999999999,0.5,0.5,0.16700000000000004,0.0,0.375,0.07699999999999996,0.16700000000000004
2022-03-25 08:18:00,0.07099999999999995,0.0,0.4159999999999999,0.625,-0.3679999999999999,0.5,0.5,0.16700000000000004,-0.083,0.333,0.07699999999999996,0.16700000000000004
2022-03-25 08:19:00,0.07099999999999995,0.14300000000000002,0.4159999999999999,0.625,-0.3679999999999999,0.5,0.5,0.16700000000000004,-0.083,0.292,0.0,0.16700000000000004
2022-03-25 08:20:00,0.07099999999999995,0.14300000000000002,0.4159999999999999,0.625,-0.3679999999999999,0.5,0.5,0.16700000000000004,-0.083,0.292,0.07699999999999996,0.16700000000000004
2022-03-25 08:21:00,0.07099999999999995,0.14300000000000002,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.292,0.07699999999999996,0.16700000000000004
2022-03-25 08:22:00,0.21399999999999997,0.14300000000000002,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.292,0.0,0.16700000000000004
2022-03-25 08:23:00,0.21399999999999997,0.14300000000000002,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,0.0,0.16700000000000004
2022-03-25 08:24:00,0.393,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,0.0,0.24999999999999994,0.0,0.16700000000000004
2022-03-25 08:25:00,0.3580000000000001,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,0.0,0.16700000000000004
2022-03-25 08:26:00,0.3580000000000001,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,0.0,0.16700000000000004
2022-03-25 08:27:00,0.0,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,0.0,0.16700000000000004
2022-03-25 08:28:00,0.0,0.14300000000000002,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,0.0,0.16700000000000004
2022-03-25 08:29:00,0.0,0.14300000000000002,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,0.0,0.16700000000000004
2022-03-25 08:30:00,0.3580000000000001,0.14300000000000002,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,-0.15400000000000003,0.16700000000000004
2022-03-25 08:31:00,0.3580000000000001,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,-0.15400000000000003,0.16700000000000004
2022-03-25 08:32:00,0.32200000000000006,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,-0.15400000000000003,0.16700000000000004
2022-03-25 08:33:00,0.32200000000000006,0.0,0.49999999999999994,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,-0.15400000000000003,0.16700000000000004
2022-03-25 08:34:00,0.32200000000000006,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,-0.15400000000000003,0.16700000000000004
2022-03-25 08:35:00,0.32200000000000006,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,-0.083,0.16700000000000004,-0.15400000000000003,0.16700000000000004
2022-03-25 08:36:00,0.32200000000000006,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.5,0.5,0.16700000000000004,-0.083,0.16700000000000004,0.0,0.08400000000000007
2022-03-25 08:37:00,0.32200000000000006,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.5,0.5,0.16700000000000004,-0.083,0.16700000000000004,0.0,0.08400000000000007
2022-03-25 08:38:00,0.10699999999999998,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,0.0,0.125,-0.07699999999999996,0.08400000000000007
2022-03-25 08:39:00,0.10699999999999998,0.0,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,0.0,0.16700000000000004,-0.07699999999999996,0.08400000000000007
2022-03-25 08:40:00,0.10699999999999998,-0.14300000000000002,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,0.0,0.16700000000000004,-0.07699999999999996,0.08400000000000007
2022-03-25 08:41:00,0.14300000000000002,-0.14300000000000002,0.4159999999999999,0.75,-0.3679999999999999,0.25,0.5,0.16700000000000004,0.0,0.20900000000000002,-0.07699999999999996,0.08400000000000007
2022-03-25 08:42:00,0.14300000000000002,-0.14300000000000002,0.33299999999999996,0.75,-0.42100000000000004,0.25,0.5,0.16700000000000004,0.0,0.20900000000000002,-0.07699999999999996,0.08400000000000007
2022-03-25 08:43:00,0.14300000000000002,-0.28600000000000003,0.33299999999999996,0.75,-0.42100000000000004,0.25,0.5,0.16700000000000004,-0.083,0.16700000000000004,-0.07699999999999996,0.08400000000000007
2022-03-25 08:44:00,0.357,-0.14300000000000002,0.33299999999999996,0.75,-0.42100000000000004,0.25,0.5,0.16700000000000004,-0.083,0.16700000000000004,-0.07699999999999996,0.08400000000000007
2022-03-25 08:45:00,0.357,-0.28600000000000003,0.33299999999999996,0.75,-0.42100000000000004,0.25,0.5,0.16700000000000004,-0.083,0.16700000000000004,-0.07699999999999996,0.08400000000000007
2022-03-25 08:46:00,0.357,-0.28600000000000003,0.33299999999999996,0.75,-0.42100000000000004,0.25,0.5,0.16700000000000004,-0.083,0.16700000000000004,-0.15400000000000003,0.08400000000000007
2022-03-25 08:47:00,0.357,-0.42900000000000005,0.33299999999999996,0.75,-0.42100000000000004,0.25,0.5,0.16700000000000004,-0.083,0.125,-0.23099999999999998,0.08400000000000007
2022-03-25 08:48:00,0.357,-0.42900000000000005,0.33299999999999996,0.75,-0.42100000000000004,0.0,0.5,0.16700000000000004,-0.083,0.16700000000000004,-0.23099999999999998,0.08400000000000007
2022-03-25 08:49:00,0.32099999999999995,-0.28600000000000003,0.33299999999999996,0.75,-0.42100000000000004,0.0,0.5,0.16700000000000004,-0.083,0.12500000000000006,-0.23099999999999998,0.08400000000000007
2022-03-25 08:50:00,0.32099999999999995,-0.14300000000000002,0.33299999999999996,0.75,-0.42100000000000004,0.0,0.5,0.16700000000000004,-0.083,0.12500000000000006,-0.23099999999999998,0.08400000000000007
2022-03-25 08:51:00,0.32099999999999995,-0.14300000000000002,0.33299999999999996,0.75,-0.42100000000000004,0.0,0.5,0.16700000000000004,0.0,0.12500000000000006,-0.23099999999999998,0.08400000000000007
2022-03-25 08:52:00,0.32099999999999995,-0.14300000000000002,0.33299999999999996,0.75,-0.42100000000000004,0.0,0.5,0.16700000000000004,-0.083,0.16599999999999998,-0.23099999999999998,0.08400000000000007
2022-03-25 08:53:00,0.32099999999999995,-0.14300000000000002,0.33299999999999996,0.75,-0.42100000000000004,0.0,0.5,0.16700000000000004,-0.083,0.16599999999999998,-0.30800000000000005,0.08400000000000007
2022-03-25 08:54:00,0.32099999999999995,-0.14300000000000002,0.25,0.75,-0.42100000000000004,0.0,0.5,0.16700000000000004,-0.083,0.16599999999999998,-0.385,0.08400000000000007
2022-03-25 08:55:00,0.32099999999999995,-0.14300000000000002,0.25,0.75,-0.42100000000000004,0.0,0.5,0.16700000000000004,-0.083,0.16599999999999998,-0.385,0.08400000000000007
2022-03-25 08:56:00,0.32099999999999995,0.0,0.25,0.75,-0.42100000000000004,0.0,0.5,0.16700000000000004,-0.083,0.16599999999999998,-0.385,0.08400000000000007
2022-03-25 08:57:00,0.32099999999999995,0.0,0.25,0.75,-0.42100000000000004,0.0,0.5,0.16700000000000004,-0.083,0.16599999999999998,-0.385,0.08400000000000007
2022-03-25 08:58:00,0.32099999999999995,-0.28600000000000003,0.25,0.75,-0.42100000000000004,0.0,0.5,0.16700000000000004,-0.083,0.16599999999999998,-0.385,0.08400000000000007
2022-03-25 08:59:00,0.32099999999999995,-0.28600000000000003,0.25,0.625,-0.4730000000000001,0.0,0.5,0.16700000000000004,-0.083,0.16599999999999998,-0.385,0.08400000000000007
2022-03-25 09:00:00,0.32099999999999995,-0.28600000000000003,0.16699999999999998,0.625,-0.4730000000000001,0.0,0.5,0.16700000000000004,-0.083,0.16599999999999998,-0.385,0.08400000000000007
2022-03-25 09:01:00,0.32099999999999995,-0.28600000000000003,0.16699999999999998,0.625,-0.4730000000000001,0.0,0.5,0.16700000000000004,-0.083,0.16599999999999998,-0.385,0.08400000000000007
2022-03-25 09:02:00,0.32099999999999995,-0.14300000000000002,0.16699999999999998,0.75,-0.4730000000000001,0.25,0.5,0.16700000000000004,-0.083,0.20800000000000002,-0.46199999999999997,0.08400000000000007
2022-03-25 09:03:00,0.32099999999999995,0.0,0.16699999999999998,0.75,-0.4730000000000001,0.25,0.5,0.16700000000000004,-0.083,0.20800000000000002,-0.46199999999999997,0.08400000000000007
2022-03-25 09:04:00,0.32099999999999995,0.0,0.16699999999999998,0.75,-0.4730000000000001,0.25,0.5,0.16700000000000004,-0.083,0.16699999999999998,-0.30799999999999994,0.08400000000000007
2022-03-25 09:05:00,0.32099999999999995,0.0,0.25,0.75,-0.4730000000000001,0.25,0.5,0.16700000000000004,-0.083,0.16699999999999998,-0.23099999999999998,0.08400000000000007
2022-03-25 09:06:00,0.2849999999999999,0.0,0.33299999999999996,0.75,-0.4730000000000001,0.25,0.5,0.16700000000000004,-0.083,0.16699999999999998,-0.23099999999999998,0.08400000000000007
2022-03-25 09:07:00,0.2849999999999999,0.0,0.25,0.75,-0.4730000000000001,0.25,0.5,0.16700000000000004,-0.083,0.16699999999999998,-0.23099999999999998,0.08400000000000007
2022-03-25 09:08:00,0.2849999999999999,0.0,0.25,0.75,-0.4730000000000001,0.25,0.5,0.16700000000000004,-0.083,0.16699999999999998,-0.15399999999999991,0.08400000000000007
2022-03-25 09:09:00,0.2849999999999999,0.0,0.16699999999999998,0.75,-0.4730000000000001,0.25,0.5,0.16700000000000004,-0.083,0.16699999999999998,-0.15399999999999991,0.08400000000000007
2022-03-25 09:10:00,0.2849999999999999,0.0,0.16699999999999998,0.625,-0.526,0.25,0.5,0.16700000000000004,-0.083,0.16699999999999998,-0.15399999999999991,0.08400000000000007
2022-03-25 09:11:00,0.2849999999999999,0.14300000000000002,0.08300000000000002,0.625,-0.526,0.25,0.5,0.16700000000000004,-0.083,0.16699999999999998,-0.15399999999999991,0.08400000000000007
2022-03-25 09:12:00,0.2849999999999999,0.14300000000000002,0.08300000000000002,0.625,-0.526,0.0,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.15399999999999991,0.08400000000000007
2022-03-25 09:13:00,0.2849999999999999,0.14300000000000002,0.08300000000000002,0.625,-0.526,0.0,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999987,0.08400000000000007
2022-03-25 09:14:00,0.2849999999999999,0.14300000000000002,0.16599999999999998,0.625,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999987,0.08400000000000007
2022-03-25 09:15:00,0.2849999999999999,0.14300000000000002,0.16599999999999998,0.625,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999987,0.08400000000000007
2022-03-25 09:16:00,0.2849999999999999,0.14300000000000002,0.16599999999999998,0.625,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999987,0.08400000000000007
2022-03-25 09:17:00,0.2849999999999999,0.14300000000000002,0.16599999999999998,0.625,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999987,0.08400000000000007
2022-03-25 09:18:00,0.2849999999999999,0.14300000000000002,0.16599999999999998,0.625,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999987,0.08400000000000007
2022-03-25 09:19:00,0.2849999999999999,0.14300000000000002,0.16599999999999998,0.625,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.30799999999999994,0.08400000000000007
2022-03-25 09:20:00,0.2849999999999999,0.14300000000000002,0.16599999999999998,0.625,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999998,0.08400000000000007
2022-03-25 09:21:00,0.2849999999999999,0.14300000000000002,0.16599999999999998,0.625,-0.526,0.0,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999998,0.08400000000000007
2022-03-25 09:22:00,0.2849999999999999,0.14300000000000002,0.16599999999999998,0.625,-0.526,0.0,0.5,0.16700000000000004,0.0,0.20900000000000002,-0.23099999999999998,0.08400000000000007
2022-03-25 09:23:00,0.2849999999999999,0.28600000000000003,0.16599999999999998,0.625,-0.526,0.0,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999998,0.08400000000000007
2022-03-25 09:24:00,0.2849999999999999,0.28600000000000003,0.16599999999999998,0.75,-0.526,0.0,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999998,0.08400000000000007
2022-03-25 09:25:00,0.2849999999999999,0.28600000000000003,0.16599999999999998,0.75,-0.526,0.0,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999998,0.08400000000000007
2022-03-25 09:26:00,0.2849999999999999,0.28600000000000003,0.16599999999999998,0.625,-0.526,0.0,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999998,0.08400000000000007
2022-03-25 09:27:00,0.2849999999999999,0.28600000000000003,0.16599999999999998,0.625,-0.526,0.0,0.5,0.16700000000000004,-0.083,0.20900000000000002,-0.23099999999999998,0.08400000000000007
2022-03-25 09:28:00,0.2849999999999999,0.28600000000000003,0.16599999999999998,0.625,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.24999999999999994,-0.23099999999999998,0.08400000000000007
2022-03-25 09:29:00,0.25,0.14300000000000002,0.16599999999999998,0.625,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.20799999999999996,-0.23099999999999998,0.08400000000000007
2022-03-25 09:30:00,0.25,0.14300000000000002,0.16599999999999998,0.75,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.20799999999999996,-0.23099999999999998,0.08400000000000007
2022-03-25 09:31:00,0.25,0.14300000000000002,0.16599999999999998,0.75,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.16599999999999993,-0.23099999999999998,0.08400000000000007
2022-03-25 09:32:00,0.21399999999999997,0.14300000000000002,0.16599999999999998,0.75,-0.526,-0.25,0.5,0.16700000000000004,-0.083,0.125,-0.23099999999999998,0.08400000000000007
2022-03-25 09:33:00,0.25,0.0,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.125,-0.07700000000000007,0.08400000000000007
2022-03-25 09:34:00,0.25,0.0,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.125,-0.07700000000000007,0.08400000000000007
2022-03-25 09:35:00,0.25,0.0,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.125,-0.07700000000000007,0.08400000000000007
2022-03-25 09:36:00,0.25,0.0,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.125,-0.07700000000000007,0.08400000000000007
2022-03-25 09:37:00,0.25,0.14300000000000002,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.125,-0.07700000000000007,0.08400000000000007
2022-03-25 09:38:00,0.25,0.14300000000000002,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.125,-0.07700000000000007,0.08400000000000007
2022-03-25 09:39:00,0.25,0.0,0.16599999999999998,0.625,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.08400000000000007,-0.15400000000000003,0.08400000000000007
2022-03-25 09:40:00,0.25,0.0,0.16599999999999998,0.625,-0.526,-0.25,0.667,0.16700000000000004,0.0,0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-25 09:41:00,0.25,0.0,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.04200000000000004,-0.2310000000000001,0.08400000000000007
2022-03-25 09:42:00,0.21399999999999997,0.0,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.04200000000000004,-0.2310000000000001,0.08400000000000007
2022-03-25 09:43:00,0.21399999999999997,0.14300000000000002,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.04200000000000004,-0.2310000000000001,0.08400000000000007
2022-03-25 09:44:00,0.21399999999999997,0.14300000000000002,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.04200000000000004,-0.2310000000000001,0.08400000000000007
2022-03-25 09:45:00,0.17900000000000005,0.14300000000000002,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.04200000000000004,-0.2310000000000001,0.08400000000000007
2022-03-25 09:46:00,0.14300000000000002,0.0,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.04200000000000004,-0.2310000000000001,0.08400000000000007
2022-03-25 09:47:00,0.14300000000000002,0.0,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.04200000000000004,-0.2310000000000001,0.08400000000000007
2022-03-25 09:48:00,0.14300000000000002,0.14300000000000002,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.04200000000000004,-0.2310000000000001,0.08400000000000007
2022-03-25 09:49:00,0.14300000000000002,0.14300000000000002,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.04200000000000004,-0.2310000000000001,0.08400000000000007
2022-03-25 09:50:00,0.14300000000000002,0.0,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.08299999999999996,-0.2310000000000001,0.08400000000000007
2022-03-25 09:51:00,0.14300000000000002,0.0,0.16599999999999998,0.75,-0.526,-0.25,0.667,0.16700000000000004,-0.083,0.08299999999999996,-0.2310000000000001,0.08400000000000007
2022-03-25 09:52:00,0.14300000000000002,0.14300000000000002,0.16599999999999998,0.75,-0.579,-0.25,0.667,0.16700000000000004,-0.083,0.08299999999999996,-0.2310000000000001,0.08400000000000007
2022-03-25 09:53:00,0.14300000000000002,0.14300000000000002,0.08299999999999996,0.75,-0.579,-0.25,0.667,0.16700000000000004,-0.083,0.125,-0.2310000000000001,0.08400000000000007
2022-03-25 09:54:00,0.17900000000000005,0.0,0.16700000000000004,0.75,-0.579,-0.25,0.667,0.16700000000000004,0.0,0.125,-0.2310000000000001,0.08400000000000007
2022-03-25 09:55:00,0.17900000000000005,-0.14300000000000002,0.16700000000000004,0.75,-0.579,-0.25,0.667,0.16700000000000004,-0.083,0.08400000000000007,-0.2310000000000001,0.08400000000000007
2022-03-25 09:56:00,0.14300000000000002,-0.14300000000000002,0.16700000000000004,0.75,-0.579,-0.25,0.667,0.08299999999999996,-0.083,0.08400000000000007,-0.2310000000000001,0.08400000000000007
2022-03-25 09:57:00,0.14300000000000002,0.0,0.16700000000000004,0.75,-0.579,-0.25,0.667,0.08299999999999996,-0.083,0.08400000000000007,-0.2310000000000001,0.08400000000000007
2022-03-25 09:58:00,0.14300000000000002,-0.14300000000000002,0.08400000000000007,0.75,-0.579,-0.5,0.667,0.08299999999999996,0.0,0.08400000000000007,-0.15400000000000003,0.08400000000000007
2022-03-25 09:59:00,0.14300000000000002,-0.14300000000000002,0.08400000000000007,0.75,-0.579,-0.5,0.667,0.16700000000000004,-0.083,0.08400000000000007,-0.15400000000000003,0.08400000000000007
2022-03-25 10:00:00,0.14300000000000002,-0.14300000000000002,0.0,0.75,-0.579,-0.5,0.667,0.16700000000000004,-0.083,0.08400000000000007,-0.07699999999999996,0.08400000000000007
2022-03-25 10:01:00,0.14300000000000002,-0.14300000000000002,0.0,0.75,-0.579,-0.25,0.667,0.16700000000000004,-0.083,0.125,-0.07699999999999996,0.08400000000000007
2022-03-25 10:02:00,0.14300000000000002,-0.28600000000000003,0.0,0.75,-0.579,-0.25,0.667,0.16700000000000004,-0.083,0.125,-0.07699999999999996,0.08400000000000007
2022-03-25 10:03:00,0.14300000000000002,-0.28600000000000003,0.08299999999999996,0.75,-0.579,-0.25,0.667,0.16700000000000004,-0.083,0.16700000000000004,-0.07699999999999996,0.08400000000000007
2022-03-25 10:04:00,0.14300000000000002,-0.28600000000000003,0.08299999999999996,0.75,-0.579,-0.5,0.667,0.16700000000000004,-0.083,0.16700000000000004,-0.07699999999999996,0.08400000000000007
2022-03-25 10:05:00,0.14300000000000002,-0.28600000000000003,0.08299999999999996,0.75,-0.579,-0.5,0.667,0.16700000000000004,-0.083,0.16700000000000004,-0.07699999999999996,0.08400000000000007
2022-03-25 10:06:00,0.14300000000000002,-0.28600000000000003,0.08299999999999996,0.75,-0.579,-0.5,0.667,0.16700000000000004,-0.083,0.20900000000000002,-0.07699999999999996,0.08400000000000007
2022-03-25 10:07:00,0.14300000000000002,-0.28600000000000003,0.08299999999999996,0.75,-0.579,-0.5,0.667,0.16700000000000004,-0.083,0.20900000000000002,-0.07699999999999996,0.08400000000000007
2022-03-25 10:08:00,0.14300000000000002,-0.28600000000000003,0.08299999999999996,0.75,-0.631,-0.5,0.667,0.16700000000000004,-0.083,0.16700000000000004,-0.07699999999999996,0.08400000000000007
2022-03-25 10:09:00,0.14300000000000002,-0.28600000000000003,0.08299999999999996,0.625,-0.631,-0.25,0.667,0.16700000000000004,-0.083,0.16700000000000004,-0.07699999999999996,0.08400000000000007
2022-03-25 10:10:00,0.14300000000000002,-0.14300000000000002,-0.08299999999999996,0.625,-0.631,-0.25,0.667,0.16700000000000004,-0.083,0.16699999999999998,-0.07699999999999996,0.08400000000000007
2022-03-25 10:11:00,0.14300000000000002,-0.14300000000000002,-0.16599999999999993,0.625,-0.631,-0.25,0.667,0.16700000000000004,-0.083,0.16699999999999998,-0.07699999999999996,0.08400000000000007
2022-03-25 10:12:00,0.14300000000000002,-0.14300000000000002,-0.08299999999999996,0.625,-0.631,-0.25,0.667,0.16700000000000004,-0.083,0.20900000000000002,-0.15400000000000003,0.08400000000000007
2022-03-25 10:13:00,0.17900000000000005,-0.14300000000000002,-0.08299999999999996,0.625,-0.631,-0.25,0.667,0.16700000000000004,-0.083,0.16700000000000004,-0.15400000000000003,0.08400000000000007
2022-03-25 10:14:00,0.17900000000000005,-0.14300000000000002,-0.08299999999999996,0.625,-0.631,-0.25,0.667,0.16700000000000004,-0.083,0.16599999999999993,-0.15400000000000003,0.08400000000000007
2022-03-25 10:15:00,0.17900000000000005,-0.14300000000000002,-0.08299999999999996,0.75,-0.631,-0.25,0.667,0.16700000000000004,0.0,0.16599999999999993,-0.07700000000000007,0.08400000000000007
2022-03-25 10:16:00,0.17900000000000005,-0.14300000000000002,-0.08299999999999996,0.75,-0.631,-0.25,0.667,0.16700000000000004,0.0,0.16599999999999993,-0.07700000000000007,0.08400000000000007
2022-03-25 10:17:00,0.17900000000000005,-0.14300000000000002,-0.08299999999999996,0.75,-0.631,-0.25,0.667,0.16700000000000004,0.0,0.16599999999999993,-0.07700000000000007,0.08400000000000007
2022-03-25 10:18:00,0.21500000000000008,-0.14300000000000002,-0.08299999999999996,0.75,-0.631,-0.25,0.667,0.16700000000000004,0.0,0.20799999999999996,-0.07700000000000007,0.08400000000000007
2022-03-25 10:19:00,0.21500000000000008,-0.14300000000000002,-0.08299999999999996,0.75,-0.631,-0.25,0.667,0.16700000000000004,0.0,0.24999999999999994,-0.07700000000000007,0.08400000000000007
2022-03-25 10:20:00,0.21500000000000008,-0.14300000000000002,-0.08299999999999996,0.5,-0.631,-0.25,0.667,0.16700000000000004,0.0,0.333,-0.07700000000000007,0.08400000000000007
2022-03-25 10:21:00,0.21500000000000008,-0.14300000000000002,-0.08299999999999996,0.5,-0.631,-0.25,0.5,0.16700000000000004,0.0,0.292,-0.07700000000000007,0.08400000000000007
